 1:58:32 PM,570,1,7, ,334.0,72.78,1, ,42.1,42.1, ,0.018,0.003
 1:58:33 PM,570,1,7, ,334.0,77.54,1, ,42.1,42.1, ,0.018,0.003
 1:58:34 PM,570,1,7, ,334.0,81.34,1, ,42.1,42.1, ,0.018,0.003
 1:58:35 PM,570,1,7, ,334.0,85.05,1, ,42.1,42.1, ,0.018,0.003
 1:58:35 PM,570,1,7, ,334.0,88.97,1, ,42.1,42.1, ,0.018,0.003
 1:58:37 PM,570,1,7, ,334.0,92.99,1, ,42.1,42.1, ,0.018,0.003
 1:58:37 PM,570,1,7, ,334.0,97.02,1, ,42.1,42.1, ,0.018,0.003
 1:58:38 PM,570,1,7, ,334.0,102.02,1, ,42.1,42.1, ,0.018,0.003
 1:58:39 PM,570,1,7, ,334.0,107.77,2, ,42.1,42.1, ,0.018,0.006
 1:58:40 PM,570,1,7, ,334.0,114.05,2, ,42.1,42.1, ,0.018,0.006
 1:58:41 PM,570,1,7, ,334.0,121.91,2, ,42.1,42.1, ,0.018,0.006
 1:58:42 PM,570,1,7, ,334.0,130.4,2, ,42.1,42.1, ,0.018,0.006
 1:58:43 PM,570,1,7, ,334.0,138.92,2, ,42.1,42.1, ,0.018,0.006
 1:58:44 PM,570,1,7, ,334.0,146.71,2, ,42.1,42.1, ,0.018,0.006
 1:58:45 PM,570,1,7, ,334.0,155.94,3, ,42.1,42.1, ,0.018,0.009
 1:58:46 PM,570,1,7, ,334.0,164.51,3, ,42.1,42.1, ,0.018,0.009
 1:58:46 PM,570,1,7, ,334.0,172.79,3, ,42.1,42.1, ,0.018,0.009
 1:58:48 PM,570,1,7, ,334.0,181.99,3, ,42.1,42.1, ,0.018,0.009
 1:58:48 PM,570,1,7, ,334.0,190.69,4, ,42.1,42.1, ,0.018,0.009
 1:58:49 PM,570,1,7, ,334.0,199.31,4, ,42.1,42.1, ,0.018,0.012
 1:58:50 PM,570,1,7, ,334.0,207.05,4, ,42.1,42.1, ,0.018,0.012
 1:58:51 PM,570,1,7, ,334.0,216.17,4, ,42.1,42.1, ,0.018,0.012
 1:58:52 PM,570,1,7, ,334.0,224.84,4, ,42.1,42.1, ,0.018,0.012
 1:58:53 PM,570,1,7, ,334.0,233.22,5, ,42.1,42.1, ,0.018,0.013
 1:58:54 PM,570,1,7, ,334.0,240.94,5, ,42.1,42.1, ,0.018,0.016
 1:58:55 PM,570,1,7, ,334.0,250.35,5, ,42.1,42.1, ,0.018,0.016
 1:58:56 PM,570,1,7, ,334.0,257.87,5, ,42.1,42.1, ,0.018,0.016
 1:58:57 PM,570,1,7, ,334.0,266.38,5, ,42.1,42.1, ,0.018,0.016
 1:58:57 PM,570,1,7, ,334.0,274.19,6, ,42.1,42.1, ,0.018,0.016
 1:58:58 PM,570,1,7, ,334.0,282.48,6, ,42.1,42.1, ,0.018,0.019
 1:58:59 PM,570,1,7, ,334.0,290.31,6, ,42.1,42.1, ,0.018,0.019
 1:59:00 PM,570,1,7, ,334.0,298.02,6, ,42.1,42.1, ,0.018,0.019
 1:59:01 PM,570,1,7, ,334.0,304.03,6, ,42.1,42.1, ,0.018,0.019
 1:59:02 PM,570,1,7, ,334.0,309.88,6, ,42.1,42.1, ,0.018,0.019
 1:59:03 PM,570,1,7, ,334.0,314.67,6, ,42.1,42.1, ,0.018,0.019
 1:59:04 PM,570,1,7, ,334.0,319.35,6, ,42.1,42.1, ,0.018,0.019
 1:59:04 PM,570,1,7, ,334.0,322.76,6, ,42.1,42.1, ,0.018,0.019
 1:59:06 PM,570,1,7, ,334.0,326.26,6, ,42.1,42.1, ,0.018,0.019
 1:59:06 PM,570,1,7, ,334.0,329.32,6, ,42.1,42.1, ,0.018,0.019
 1:59:07 PM,570,1,7, ,334.0,331.49,6, ,42.1,42.1, ,0.018,0.019
 1:59:08 PM,570,1,7, ,334.0,332.96,6, ,42.1,42.1, ,0.018,0.019
 1:59:09 PM,570,1,7, ,334.0,333.8,6, ,42.1,42.1, ,0.018,0.019
 1:59:10 PM,570,1,7, ,334.0,333.91,6, ,42.1,42.1, ,0.018,0.019
 1:59:11 PM,570,1,7, ,334.0,333.96,6, ,42.1,42.1, ,0.018,0.019
 1:59:12 PM,570,1,7, ,334.0,333.98,6, ,42.1,42.1, ,0.018,0.019
 1:59:13 PM,570,1,7, ,334.0,333.99,6, ,42.1,42.1, ,0.018,0.019
